UID,Machine ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power,Tool Wear Failure,Heat Dissipation Failure,Power Failure,Overstrain Failure,Random Failure,Machine Failure
9550,M24409,Medium,299.6,311.1,1649,33.8,133,55736.2,No,No,No,No,No,No
9551,M24410,Medium,299.5,311.0,1451,43.3,136,62828.299999999996,No,No,No,No,No,No
9552,L56731,Low,299.4,310.8,1391,48.9,139,68019.9,No,No,No,No,No,No
9553,M24412,Medium,299.3,310.8,1523,40.9,141,62290.7,No,No,No,No,No,No
9554,L56733,Low,299.3,310.7,1495,39.2,144,58604.00000000001,No,No,No,No,No,No
9555,M24414,Medium,299.3,310.7,1440,45.5,146,65520.0,No,No,No,No,No,No
9556,H38969,High,299.4,310.8,1585,31.4,149,49769.0,No,No,No,No,No,No
9557,L56736,Low,299.5,310.8,1374,48.3,154,66364.2,No,No,No,No,No,No
9558,M24417,Medium,299.5,310.8,1507,40.2,156,60581.4,No,No,No,No,No,No
9559,M24418,Medium,299.5,310.9,1577,34.6,159,54564.200000000004,No,No,No,No,No,No
9560,L56739,Low,299.5,310.9,1496,38.5,162,57596.0,No,No,No,No,No,No
9561,L56740,Low,299.6,310.9,1487,42.5,164,63197.5,No,No,No,No,No,No
9562,L56741,Low,299.6,310.9,1853,26.3,166,48733.9,No,No,No,No,No,No
9563,M24422,Medium,299.7,311.0,1435,50.1,168,71893.5,No,No,No,No,No,No
9564,M24423,Medium,299.8,311.1,1763,25.5,171,44956.5,No,No,No,No,No,No
9565,L56744,Low,299.8,311.1,1820,24.9,174,45318.0,No,No,No,No,No,No
9566,M24425,Medium,299.8,311.1,1498,38.1,176,57073.8,No,No,No,No,No,No
9567,L56746,Low,299.8,311.1,1603,35.1,179,56265.3,No,No,No,No,No,No
9568,L56747,Low,299.8,311.1,1412,42.5,181,60010.0,No,No,No,No,No,No
9569,L56748,Low,299.8,311.1,1588,38.0,183,60344.0,No,No,No,No,No,No
9570,M24429,Medium,299.8,311.0,1948,20.0,185,38960.0,No,No,No,No,No,No
9571,L56750,Low,299.7,310.9,1384,48.2,188,66708.8,No,No,No,No,No,No
9572,L56751,Low,299.7,310.8,1589,36.0,190,57204.0,No,No,No,No,No,No
9573,M24432,Medium,299.7,310.8,1405,47.6,192,66878.0,No,No,No,No,No,No
9574,L56753,Low,299.7,310.9,1491,40.1,195,59789.1,No,No,No,No,No,No
9575,H38988,High,299.7,310.8,1418,46.6,197,66078.8,No,No,No,No,No,No
9576,M24435,Medium,299.6,310.8,1603,35.4,202,56746.2,No,No,No,No,No,No
9577,L56756,Low,299.6,310.7,1922,23.3,205,44782.6,Yes,No,No,No,No,Yes
9578,M24437,Medium,299.5,310.7,1364,49.5,0,67518.0,No,No,No,No,No,No
9579,L56758,Low,299.4,310.7,1551,41.2,3,63901.200000000004,No,No,No,No,No,No
9580,L56759,Low,299.5,310.7,1589,33.5,5,53231.5,No,No,No,No,No,No
9581,M24440,Medium,299.5,310.7,1423,56.5,7,80399.5,No,No,No,No,No,No
9582,L56761,Low,299.4,310.6,1418,53.1,10,75295.8,No,No,No,No,No,No
9583,M24442,Medium,299.3,310.5,1404,47.5,12,66690.0,No,No,No,No,No,No
9584,L56763,Low,299.3,310.5,1281,59.8,15,76603.8,No,No,No,No,No,No
9585,L56764,Low,299.3,310.5,1529,41.3,17,63147.7,No,No,No,No,No,No
9586,M24445,Medium,299.3,310.5,1563,42.1,19,65802.3,No,No,No,No,No,No
9587,L56766,Low,299.4,310.6,1348,54.5,22,73466.0,No,No,No,No,No,No
9588,M24447,Medium,299.3,310.5,1462,40.5,24,59211.0,No,No,No,No,No,No
9589,H39002,High,299.3,310.4,1510,45.5,27,68705.0,No,No,No,No,No,No
9590,L56769,Low,299.2,310.4,1472,43.3,32,63737.6,No,No,No,No,No,No
9591,M24450,Medium,299.2,310.4,1325,52.0,34,68900.0,No,No,No,No,No,No
9592,L56771,Low,299.2,310.4,1570,37.3,37,58560.99999999999,No,No,No,No,No,No
9593,L56772,Low,299.2,310.4,1379,46.8,39,64537.2,No,No,No,No,No,No
9594,L56773,Low,299.1,310.2,1352,52.8,41,71385.59999999999,No,No,No,No,No,No
9595,L56774,Low,299.1,310.3,1727,28.7,43,49564.9,No,No,No,No,No,No
9596,H39009,High,299.0,310.1,1432,50.0,45,71600.0,No,No,No,No,No,No
9597,L56776,Low,298.9,310.1,1466,43.4,50,63624.4,No,No,No,No,No,No
9598,L56777,Low,298.9,310.1,1510,38.0,52,57380.0,No,No,No,No,No,No
9599,L56778,Low,299.0,310.2,1490,41.1,54,61239.0,No,No,No,No,No,No
9600,L56779,Low,299.0,310.1,1463,37.4,56,54716.2,No,No,No,No,No,No
9601,M24460,Medium,298.9,310.0,1561,45.3,58,70713.29999999999,No,No,No,No,No,No
9602,L56781,Low,298.9,310.1,2109,18.0,61,37962.0,No,No,No,No,No,No
9603,L56782,Low,298.9,310.2,1705,32.5,63,55412.5,No,No,No,No,No,No
9604,M24463,Medium,298.9,310.1,1549,40.2,65,62269.8,No,No,No,No,No,No
9605,H39018,High,299.0,310.2,1637,38.0,68,62206.0,No,No,No,No,No,No
9606,M24465,Medium,298.9,310.1,1484,37.9,73,56243.6,No,No,No,No,No,No
9607,L56786,Low,298.9,310.1,1401,44.4,76,62204.4,No,No,No,No,No,No
9608,L56787,Low,298.9,310.1,1571,36.8,78,57812.799999999996,No,No,No,No,No,No
9609,M24468,Medium,298.9,310.1,1513,41.5,80,62789.5,No,No,No,No,No,No
9610,L56789,Low,299.0,310.1,1470,40.3,83,59240.99999999999,No,No,No,No,No,No
9611,L56790,Low,299.0,310.1,1505,41.3,85,62156.49999999999,No,No,No,No,No,No
9612,L56791,Low,299.0,310.2,1432,42.2,87,60430.4,No,No,No,No,No,No
9613,M24472,Medium,299.0,310.2,1625,31.8,89,51675.0,No,No,No,No,No,No
9614,L56793,Low,299.0,310.2,1377,62.5,92,86062.5,No,No,Yes,No,No,Yes
9615,M24474,Medium,299.1,310.3,1441,43.9,94,63259.9,No,No,No,No,No,No
9616,M24475,Medium,299.0,310.2,1564,39.9,97,62403.6,No,No,No,No,No,No
9617,L56796,Low,298.9,310.1,1580,37.3,100,58933.99999999999,No,No,No,No,No,No
9618,L56797,Low,299.0,310.2,1516,35.3,102,53514.799999999996,No,No,No,No,No,No
9619,L56798,Low,299.0,310.1,1447,42.8,104,61931.6,No,No,No,No,No,No
9620,M24479,Medium,298.9,310.0,1323,52.9,106,69986.7,No,No,No,No,No,No
9621,L56800,Low,298.9,310.0,1470,45.9,109,67473.0,No,No,No,No,No,No
9622,M24481,Medium,299.0,310.0,2049,19.5,111,39955.5,No,No,No,No,No,No
9623,L56802,Low,298.9,310.0,1794,27.2,114,48796.799999999996,No,No,No,No,No,No
9624,L56803,Low,298.9,310.1,1356,47.8,116,64816.799999999996,No,No,No,No,No,No
9625,H39038,High,299.0,310.1,1555,38.6,118,60023.0,No,No,No,No,No,No
9626,M24485,Medium,299.0,310.1,1487,47.5,123,70632.5,No,No,No,No,No,No
9627,M24486,Medium,299.0,310.0,1341,58.9,126,78984.9,No,No,No,No,No,No
9628,M24487,Medium,298.9,310.0,1487,36.6,129,54424.200000000004,No,No,No,No,No,No
9629,H39042,High,299.0,310.0,1569,34.3,132,53816.7,No,No,No,No,No,No
9630,H39043,High,299.0,310.1,2053,19.7,137,40444.1,No,No,No,No,No,No
9631,L56810,Low,299.0,310.1,1583,35.8,142,56671.399999999994,No,No,No,No,No,No
9632,L56811,Low,299.0,310.0,1672,33.2,144,55510.4,No,No,No,No,No,No
9633,M24492,Medium,299.0,310.0,1337,57.4,146,76743.8,No,No,No,No,No,No
9634,H39047,High,299.1,310.1,1421,41.2,149,58545.200000000004,No,No,No,No,No,No
9635,L56814,Low,299.1,310.2,1425,52.7,154,75097.5,No,No,No,No,No,No
9636,L56815,Low,299.2,310.2,1609,33.2,156,53418.8,No,No,No,No,No,No
9637,L56816,Low,299.2,310.3,1507,41.3,158,62239.1,No,No,No,No,No,No
9638,L56817,Low,299.2,310.3,1463,38.9,160,56910.7,No,No,No,No,No,No
9639,H39052,High,299.3,310.4,1393,44.9,162,62545.7,No,No,No,No,No,No
9640,L56819,Low,299.3,310.4,1725,26.8,167,46230.0,No,No,No,No,No,No
9641,L56820,Low,299.4,310.5,1514,36.1,169,54655.4,No,No,No,No,No,No
9642,L56821,Low,299.3,310.4,1365,53.9,171,73573.5,No,No,No,No,No,No
9643,L56822,Low,299.4,310.5,1372,46.3,173,63523.6,No,No,No,No,No,No
9644,L56823,Low,299.4,310.4,1509,40.6,175,61265.4,No,No,No,No,No,No
9645,L56824,Low,299.3,310.4,1629,32.6,177,53105.4,No,No,No,No,No,No
9646,L56825,Low,299.4,310.5,1749,28.1,179,49146.9,No,No,No,No,No,No
9647,L56826,Low,299.4,310.4,1582,31.7,181,50149.4,No,No,No,No,No,No
9648,L56827,Low,299.2,310.2,1458,47.0,183,68526.0,No,No,No,No,No,No
9649,L56828,Low,299.1,310.1,1416,41.2,185,58339.200000000004,No,No,No,No,No,No
9650,H39063,High,299.1,310.0,1657,33.1,187,54846.700000000004,No,No,No,No,No,No
9651,M24510,Medium,299.1,310.0,1437,41.1,192,59060.700000000004,No,No,No,No,No,No
9652,M24511,Medium,299.1,310.0,1580,36.0,195,56880.0,No,No,No,No,No,No
9653,M24512,Medium,299.0,310.0,1488,46.3,198,68894.4,No,No,No,No,No,No
9654,L56833,Low,299.0,309.9,1373,55.7,201,76476.1,No,No,No,Yes,No,Yes
9655,L56834,Low,299.1,310.0,1367,56.3,203,76962.09999999999,No,No,No,Yes,No,Yes
9656,H39069,High,299.1,310.0,1431,49.5,205,70834.5,No,No,No,No,No,No
9657,L56836,Low,299.0,310.1,1623,33.0,210,53559.0,No,No,No,No,No,No
9658,L56837,Low,299.0,310.0,1484,39.6,212,58766.4,No,No,No,No,No,No
9659,L56838,Low,299.0,309.9,1548,34.5,214,53406.0,No,No,No,No,No,No
9660,L56839,Low,298.9,309.8,1287,61.9,216,79665.3,No,No,No,Yes,No,Yes
9661,M24520,Medium,298.9,309.8,1392,43.1,218,59995.200000000004,No,No,No,No,No,No
9662,H39075,High,299.0,310.0,1458,44.9,221,65464.2,No,No,No,No,No,No
9663,M24522,Medium,299.1,310.1,1570,30.9,226,48513.0,No,No,No,No,No,No
9664,L56843,Low,299.1,310.1,1435,48.8,229,70028.0,No,No,No,Yes,No,Yes
9665,L56844,Low,299.1,310.2,1317,54.8,231,72171.59999999999,No,No,No,Yes,No,Yes
9666,L56845,Low,299.2,310.3,1610,33.3,233,53612.99999999999,No,No,No,No,No,No
9667,M24526,Medium,299.1,310.3,1838,24.0,235,44112.0,No,No,No,No,No,No
9668,L56847,Low,299.2,310.3,1352,48.9,238,66112.8,No,No,No,Yes,No,Yes
9669,L56848,Low,299.1,310.3,1619,35.2,240,56988.8,No,No,No,No,No,No
9670,L56849,Low,299.1,310.3,1619,31.1,242,50350.9,No,No,No,No,No,No
9671,L56850,Low,299.0,310.2,1690,30.7,244,51883.0,No,No,No,No,No,No
9672,L56851,Low,299.0,310.2,1412,44.1,246,62269.200000000004,No,No,No,No,No,No
9673,H39086,High,299.0,310.2,1744,31.5,0,54936.0,No,No,No,No,No,No
9674,M24533,Medium,299.0,310.1,1593,35.4,5,56392.2,No,No,No,No,No,No
9675,L56854,Low,299.1,310.2,1695,29.6,8,50172.0,No,No,No,No,No,No
9676,M24535,Medium,299.0,310.2,1298,57.2,10,74245.6,No,No,No,No,No,No
9677,L56856,Low,299.0,310.1,1886,21.2,13,39983.2,No,No,No,No,No,No
9678,L56857,Low,299.0,310.1,2033,19.3,15,39236.9,No,No,No,No,No,No
9679,M24538,Medium,299.1,310.2,1711,28.1,17,48079.100000000006,No,No,No,No,No,No
9680,L56859,Low,299.1,310.2,1598,33.4,20,53373.2,No,No,No,No,No,No
9681,L56860,Low,299.1,310.1,1894,24.2,22,45834.799999999996,No,No,No,No,No,No
9682,M24541,Medium,299.1,310.1,1412,44.4,24,62692.799999999996,No,No,No,No,No,No
9683,L56862,Low,299.1,310.0,1394,46.6,27,64960.4,No,No,No,No,No,No
9684,M24543,Medium,299.0,310.0,1338,56.4,29,75463.2,No,No,No,No,No,No
9685,H39098,High,298.9,309.9,1376,51.0,32,70176.0,No,No,No,No,No,No
9686,L56865,Low,299.0,310.0,1360,48.1,37,65416.0,No,No,No,No,No,No
9687,L56866,Low,299.1,310.1,1486,40.7,39,60480.200000000004,No,No,No,No,No,No
9688,M24547,Medium,299.1,310.1,1649,31.6,41,52108.4,No,No,No,No,No,No
9689,L56868,Low,299.1,310.1,1367,45.6,44,62335.200000000004,No,No,No,No,No,No
9690,L56869,Low,299.0,310.1,1362,59.5,46,81039.0,No,No,No,No,No,No
9691,M24550,Medium,298.9,310.0,1520,35.6,48,54112.0,No,No,No,No,No,No
9692,L56871,Low,299.0,310.0,1582,31.9,51,50465.799999999996,No,No,No,No,No,No
9693,M24552,Medium,299.0,310.0,1667,30.0,53,50010.0,No,No,No,No,No,No
9694,L56873,Low,298.9,310.0,1693,28.8,56,48758.4,No,No,No,No,No,No
9695,L56874,Low,298.9,310.0,1559,33.4,58,52070.6,No,No,No,No,No,No
9696,L56875,Low,298.9,309.9,1592,32.0,60,50944.0,No,No,No,No,No,No
9697,L56876,Low,298.9,309.9,1404,39.8,62,55879.2,No,No,No,No,No,No
9698,M24557,Medium,298.8,309.8,1413,45.5,64,64291.5,No,No,No,No,No,No
9699,L56878,Low,298.8,309.8,1663,28.2,67,46896.6,No,No,No,No,No,No
9700,L56879,Low,298.8,309.8,1508,36.3,69,54740.399999999994,No,No,No,No,No,No
9701,M24560,Medium,298.9,309.8,1353,53.7,71,72656.1,No,No,No,No,No,No
9702,L56881,Low,298.8,309.8,1485,42.4,74,62964.0,No,No,No,No,No,No
9703,L56882,Low,298.9,310.0,1633,31.2,76,50949.6,No,No,No,No,No,No
9704,L56883,Low,298.9,310.0,1422,43.6,78,61999.200000000004,No,No,No,No,No,No
9705,L56884,Low,298.9,310.1,1577,41.4,80,65287.799999999996,No,No,No,No,No,No
9706,L56885,Low,298.9,310.0,1482,41.1,82,60910.200000000004,No,No,No,No,No,No
9707,M24566,Medium,299.0,310.1,1705,30.1,84,51320.5,No,No,No,No,No,No
9708,L56887,Low,299.0,310.1,1699,32.9,87,55897.1,No,No,No,No,No,No
9709,L56888,Low,299.0,310.1,1664,29.7,89,49420.799999999996,No,No,No,No,No,No
9710,M24569,Medium,299.0,310.0,1486,34.6,91,51415.6,No,No,No,No,No,No
9711,L56890,Low,299.1,310.1,1336,61.3,94,81896.8,No,No,No,No,No,No
9712,H39125,High,299.1,310.1,1429,42.9,96,61304.1,No,No,No,No,No,No
9713,M24572,Medium,299.1,310.2,1456,48.4,101,70470.4,No,No,No,No,No,No
9714,L56893,Low,299.1,310.2,1496,45.0,104,67320.0,No,No,No,No,No,No
9715,L56894,Low,299.1,310.1,1894,20.1,106,38069.4,No,No,No,No,No,No
9716,L56895,Low,299.1,310.1,1373,55.6,108,76338.8,No,No,No,No,No,No
9717,H39130,High,299.0,310.0,1387,45.2,110,62692.4,No,No,No,No,No,No
9718,L56897,Low,298.9,309.9,1500,44.2,115,66300.0,No,No,No,No,No,No
9719,L56898,Low,298.9,309.9,1517,36.6,117,55522.200000000004,No,No,No,No,No,No
9720,L56899,Low,298.9,309.9,1309,56.2,119,73565.8,No,No,No,No,No,No
9721,M24580,Medium,298.9,309.9,1357,54.5,121,73956.5,No,No,No,No,No,No
9722,L56901,Low,298.8,309.8,1490,40.6,124,60494.0,No,No,No,No,No,No
9723,H39136,High,298.8,309.8,1911,21.6,126,41277.600000000006,No,No,No,No,No,No
9724,L56903,Low,298.8,309.8,1599,33.6,131,53726.4,No,No,No,No,No,No
9725,M24584,Medium,298.8,309.7,2098,19.0,133,39862.0,No,No,No,No,No,No
9726,M24585,Medium,298.7,309.7,1629,27.9,136,45449.1,No,No,No,No,No,No
9727,L56906,Low,298.8,309.8,1557,37.2,139,57920.4,No,No,No,No,No,No
9728,L56907,Low,298.8,309.8,1461,39.4,141,57563.4,No,No,No,No,No,No
9729,L56908,Low,298.8,309.8,1563,33.7,143,52673.100000000006,No,No,No,No,No,No
9730,L56909,Low,298.7,309.8,1695,29.0,145,49155.0,No,No,No,No,No,No
9731,L56910,Low,298.8,310.0,1528,36.7,147,56077.600000000006,No,No,No,No,No,No
9732,L56911,Low,298.8,310.0,1389,49.6,149,68894.40000000001,No,No,No,No,No,No
9733,L56912,Low,298.9,310.0,2231,17.4,151,38819.399999999994,No,No,No,No,No,No
9734,M24593,Medium,298.9,310.1,1442,42.9,153,61861.799999999996,No,No,No,No,No,No
9735,H39148,High,298.9,310.1,1458,44.3,156,64589.399999999994,No,No,No,No,No,No
9736,L56915,Low,299.0,310.1,1444,47.7,161,68878.8,No,No,No,No,No,No
9737,M24596,Medium,298.9,310.0,1348,58.2,163,78453.6,No,No,No,No,No,No
9738,L56917,Low,298.9,310.0,1791,27.6,166,49431.600000000006,No,No,No,No,No,No
9739,L56918,Low,299.0,310.0,1509,38.0,168,57342.0,No,No,No,No,No,No
9740,L56919,Low,298.9,310.0,1515,42.9,170,64993.5,No,No,No,No,No,No
9741,M24600,Medium,298.9,310.1,1655,31.5,172,52132.5,No,No,No,No,No,No
9742,L56921,Low,298.9,310.1,1495,42.9,175,64135.5,No,No,No,No,No,No
9743,L56922,Low,298.9,310.2,1623,37.2,177,60375.600000000006,No,No,No,No,No,No
9744,L56923,Low,298.9,310.2,1562,42.5,179,66385.0,No,No,No,No,No,No
9745,L56924,Low,298.8,310.1,1574,36.2,181,56978.8,No,No,No,No,No,No
9746,L56925,Low,298.8,310.0,1611,32.4,183,52196.399999999994,No,No,No,No,No,No
9747,L56926,Low,298.8,310.0,1403,45.6,185,63976.8,No,No,No,No,No,No
9748,L56927,Low,298.8,310.1,1481,47.4,187,70199.4,No,No,No,No,No,No
9749,M24608,Medium,298.9,310.1,1441,41.2,189,59369.200000000004,No,No,No,No,No,No
9750,H39163,High,298.8,310.1,1483,45.4,192,67328.2,No,No,No,No,No,No
9751,L56930,Low,298.7,310.0,1555,32.6,197,50693.0,No,No,No,No,No,No
9752,L56931,Low,298.6,309.9,1615,28.8,199,46512.0,No,No,No,No,No,No
9753,L56932,Low,298.6,309.8,1561,32.6,201,50888.600000000006,No,No,No,No,No,No
9754,L56933,Low,298.5,309.8,1593,35.1,203,55914.3,No,No,No,No,No,No
9755,M24614,Medium,298.5,309.7,1552,34.0,205,52768.0,No,No,No,No,No,No
9756,H39169,High,298.5,309.7,1561,35.3,208,55103.299999999996,No,No,No,No,No,No
9757,L56936,Low,298.6,309.8,1597,35.9,213,57332.299999999996,No,No,No,No,No,No
9758,M24617,Medium,298.6,309.9,1517,34.0,215,51578.0,No,No,No,No,No,No
9759,L56938,Low,298.6,309.8,2271,16.2,218,36790.2,Yes,No,No,No,No,Yes
9760,L56939,Low,298.5,309.7,1613,36.7,0,59197.100000000006,No,No,No,No,No,No
9761,M24620,Medium,298.5,309.6,1509,47.3,2,71375.7,No,No,No,No,No,No
9762,L56941,Low,298.6,309.7,1703,26.1,5,44448.3,No,No,No,No,No,No
9763,L56942,Low,298.6,309.7,1925,22.1,7,42542.5,No,No,No,No,No,No
9764,M24623,Medium,298.6,309.6,1635,29.7,9,48559.5,No,No,No,No,No,No
9765,L56944,Low,298.5,309.5,1294,66.7,12,86309.8,No,No,Yes,No,No,Yes
9766,L56945,Low,298.6,309.6,1472,39.1,14,57555.200000000004,No,No,No,No,No,No
9767,H39180,High,298.6,309.6,1449,42.5,16,61582.5,No,No,No,No,No,No
9768,L56947,Low,298.6,309.6,1563,35.0,21,54705.0,No,No,No,No,No,No
9769,L56948,Low,298.6,309.6,1611,35.7,23,57512.700000000004,No,No,No,No,No,No
9770,L56949,Low,298.6,309.6,1386,48.6,25,67359.6,No,No,No,No,No,No
9771,H39184,High,298.6,309.5,1584,31.8,27,50371.200000000004,No,No,No,No,No,No
9772,M24631,Medium,298.7,309.6,1424,50.4,32,71769.59999999999,No,No,No,No,No,No
9773,L56952,Low,298.5,309.5,1561,34.8,35,54322.799999999996,No,No,No,No,No,No
9774,L56953,Low,298.5,309.4,1560,37.9,37,59124.0,No,No,No,No,No,No
9775,H39188,High,298.6,309.5,1375,41.0,39,56375.0,No,No,No,No,No,No
9776,M24635,Medium,298.6,309.5,1684,27.8,44,46815.200000000004,No,No,No,No,No,No
9777,M24636,Medium,298.6,309.6,1397,54.1,47,75577.7,No,No,No,No,No,No
9778,L56957,Low,298.6,309.6,1387,57.6,50,79891.2,No,No,No,No,No,No
9779,H39192,High,298.7,309.7,1311,54.5,52,71449.5,No,No,No,No,No,No
9780,L56959,Low,298.8,309.8,1509,36.2,57,54625.8,No,No,No,No,No,No
9781,M24640,Medium,298.8,309.8,1477,46.7,59,68975.90000000001,No,No,No,No,No,No
9782,L56961,Low,298.8,309.9,1441,41.6,62,59945.6,No,No,No,No,No,No
9783,L56962,Low,298.7,309.9,1404,47.1,64,66128.40000000001,No,No,No,No,No,No
9784,H39197,High,298.8,309.9,1466,44.6,66,65383.6,No,No,No,No,No,No
9785,M24644,Medium,298.7,309.8,1435,48.8,71,70028.0,No,No,No,No,No,No
9786,H39199,High,298.7,309.7,1697,29.8,74,50570.6,No,No,No,No,No,No
9787,M24646,Medium,298.7,309.6,1738,27.3,79,47447.4,No,No,No,No,No,No
9788,H39201,High,298.6,309.5,1420,50.4,82,71568.0,No,No,No,No,No,No
9789,M24648,Medium,298.5,309.5,1535,39.8,87,61092.99999999999,No,No,No,No,No,No
9790,L56969,Low,298.6,309.6,1715,28.4,90,48706.0,No,No,No,No,No,No
9791,L56970,Low,298.6,309.5,1483,43.2,92,64065.600000000006,No,No,No,No,No,No
9792,M24651,Medium,298.5,309.4,1521,37.5,94,57037.5,No,No,No,No,No,No
9793,H39206,High,298.5,309.4,1573,36.0,97,56628.0,No,No,No,No,No,No
9794,H39207,High,298.5,309.4,1414,46.7,102,66033.8,No,No,No,No,No,No
9795,L56974,Low,298.5,309.3,1590,33.9,107,53901.0,No,No,No,No,No,No
9796,L56975,Low,298.5,309.3,1623,33.1,109,53721.3,No,No,No,No,No,No
9797,H39210,High,298.4,309.3,1694,30.9,111,52344.6,No,No,No,No,No,No
9798,M24657,Medium,298.4,309.2,1597,33.5,116,53499.5,No,No,No,No,No,No
9799,L56978,Low,298.5,309.3,1471,44.7,119,65753.7,No,No,No,No,No,No
9800,M24659,Medium,298.5,309.3,1551,34.7,121,53819.700000000004,No,No,No,No,No,No
9801,H39214,High,298.5,309.3,1421,50.3,124,71476.3,No,No,No,No,No,No
9802,M24661,Medium,298.4,309.3,1496,45.6,129,68217.6,No,No,No,No,No,No
9803,H39216,High,298.4,309.3,1984,19.2,132,38092.799999999996,No,No,No,No,No,No
9804,L56983,Low,298.4,309.2,1692,29.8,137,50421.6,No,No,No,No,No,No
9805,L56984,Low,298.4,309.1,1467,42.5,139,62347.5,No,No,No,No,No,No
9806,L56985,Low,298.4,309.2,1651,28.5,141,47053.5,No,No,No,No,No,No
9807,L56986,Low,298.3,309.1,1417,60.5,143,85728.5,No,No,No,No,No,No
9808,L56987,Low,298.2,309.0,1413,55.0,145,77715.0,No,No,No,No,No,No
9809,M24668,Medium,298.2,309.0,1441,44.2,147,63692.200000000004,No,No,No,No,No,No
9810,M24669,Medium,298.2,309.0,1353,50.3,150,68055.9,No,No,No,No,No,No
9811,L56990,Low,298.1,309.0,1502,40.9,153,61431.799999999996,No,No,No,No,No,No
9812,L56991,Low,298.2,309.0,1610,31.7,155,51037.0,No,No,No,No,No,No
9813,M24672,Medium,298.2,309.1,1411,45.8,157,64623.799999999996,No,No,No,No,No,No
9814,L56993,Low,298.3,309.1,1387,52.3,160,72540.09999999999,No,No,No,No,No,No
9815,H39228,High,298.3,309.1,1430,40.9,162,58487.0,No,No,No,No,No,No
9816,M24675,Medium,298.4,309.1,1576,38.8,167,61148.799999999996,No,No,No,No,No,No
9817,M24676,Medium,298.5,309.2,1721,29.4,170,50597.399999999994,No,No,No,No,No,No
9818,M24677,Medium,298.5,309.3,1465,42.4,173,62116.0,No,No,No,No,No,No
9819,M24678,Medium,298.6,309.4,1407,45.1,176,63455.700000000004,No,No,No,No,No,No
9820,M24679,Medium,298.6,309.4,1464,36.9,179,54021.6,No,No,No,No,No,No
9821,M24680,Medium,298.6,309.5,1568,36.7,182,57545.600000000006,No,No,No,No,No,No
9822,L57001,Low,298.6,309.4,1667,35.6,185,59345.200000000004,No,No,No,No,No,No
9823,L57002,Low,298.5,309.4,1360,60.9,187,82824.0,No,No,No,Yes,No,Yes
9824,M24683,Medium,298.5,309.3,1488,43.7,189,65025.600000000006,No,No,No,No,No,No
9825,L57004,Low,298.4,309.3,1504,39.3,192,59107.2,No,No,No,No,No,No
9826,L57005,Low,298.4,309.2,1610,32.4,194,52164.0,No,No,No,No,No,No
9827,L57006,Low,298.4,309.2,1345,52.7,196,70881.5,No,No,No,No,No,No
9828,M24687,Medium,298.3,309.3,1376,57.0,198,78432.0,No,No,No,No,No,No
9829,L57008,Low,298.4,309.4,1385,50.0,201,69250.0,No,No,No,No,No,No
9830,M24689,Medium,298.4,309.4,1429,41.8,203,59732.2,No,No,No,No,No,No
9831,L57010,Low,298.3,309.3,1337,56.1,206,75005.7,No,No,No,Yes,No,Yes
9832,L57011,Low,298.4,309.3,1542,35.4,208,54586.799999999996,No,No,No,No,No,No
9833,L57012,Low,298.4,309.2,2118,17.7,210,37488.6,No,No,No,No,No,No
9834,L57013,Low,298.3,309.1,1386,45.3,212,62785.799999999996,No,No,No,No,No,No
9835,M24694,Medium,298.3,309.1,1632,32.7,0,53366.4,No,No,No,No,No,No
9836,L57015,Low,298.4,309.3,1545,36.9,3,57010.5,No,No,No,No,No,No
9837,M24696,Medium,298.4,309.3,1390,53.6,5,74504.0,No,No,No,No,No,No
9838,M24697,Medium,298.4,309.3,1355,50.6,8,68563.0,No,No,No,No,No,No
9839,L57018,Low,298.4,309.2,1425,45.5,11,64837.5,No,No,No,No,No,No
9840,M24699,Medium,298.4,309.2,1491,51.2,13,76339.2,No,No,No,No,No,No
9841,H39254,High,298.3,309.2,1486,42.4,16,63006.4,No,No,No,No,No,No
9842,M24701,Medium,298.3,309.2,1359,51.4,21,69852.59999999999,No,No,No,No,No,No
9843,L57022,Low,298.4,309.3,1395,47.6,24,66402.0,No,No,No,No,No,No
9844,L57023,Low,298.3,309.2,1383,52.1,26,72054.3,No,No,No,No,No,No
9845,H39258,High,298.3,309.1,1484,37.0,28,54908.0,No,No,No,No,No,No
9846,L57025,Low,298.3,309.1,1421,47.4,33,67355.4,No,No,No,No,No,No
9847,L57026,Low,298.3,309.0,1339,58.8,35,78733.2,No,No,No,No,No,No
9848,L57027,Low,298.4,309.1,1362,46.1,37,62788.200000000004,No,No,No,No,No,No
9849,H39262,High,298.5,309.2,1568,40.6,39,63660.8,No,No,No,No,No,No
9850,L57029,Low,298.6,309.4,2312,15.5,44,35836.0,No,No,No,No,No,No
9851,M24710,Medium,298.5,309.3,1498,34.6,46,51830.8,No,No,No,No,No,No
9852,M24711,Medium,298.5,309.3,1761,27.2,49,47899.2,No,No,No,No,No,No
9853,L57032,Low,298.6,309.4,1316,51.4,52,67642.4,No,No,No,No,No,No
9854,L57033,Low,298.6,309.4,1525,37.8,54,57644.99999999999,No,No,No,No,No,No
9855,H39268,High,298.6,309.4,1362,45.3,56,61698.6,No,No,No,No,No,No
9856,L57035,Low,298.7,309.6,1516,38.5,61,58366.0,No,No,No,No,No,No
